NO,Sub Name,Ship To,Fab Device,Customer Device,GC Version,PO NO,Invoice NO,Ship Out Date,FAB Lot ID,Wafer ID,Gross Dies,Sampling Qty,Pass Dies,NG Die,Yield,Pack Lot ID,Wafer Mark,Grade,Carton NO,WO,Lot Property,Lot Owner,Telephone,Remark,Lot Type
273,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,3,2202,,2077,125,,,,A,13,,,,,,
274,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,4,2202,,2078,124,,,,A,13,,,,,,
275,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,5,2202,,2077,125,,,,A,13,,,,,,
276,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,6,2202,,2072,130,,,,A,13,,,,,,
277,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,7,2202,,2033,169,,,,A,13,,,,,,
278,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,8,2202,,2065,137,,,,A,13,,,,,,
279,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,9,2202,,2049,153,,,,A,13,,,,,,
280,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,10,2202,,2088,114,,,,A,13,,,,,,
281,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,11,2202,,2051,151,,,,A,13,,,,,,
282,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,12,2202,,2071,131,,,,A,13,,,,,,
283,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,13,2202,,2062,140,,,,A,13,,,,,,
284,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,14,2202,,2037,165,,,,A,13,,,,,,
285,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,15,2202,,2081,121,,,,A,13,,,,,,
286,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,16,2202,,2076,126,,,,A,13,,,,,,
287,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,17,2202,,2078,124,,,,A,13,,,,,,
288,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,18,2202,,2039,163,,,,A,13,,,,,,
289,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,19,2202,,2058,144,,,,A,13,,,,,,
290,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,20,2202,,2075,127,,,,A,13,,,,,,
291,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,21,2202,,2072,130,,,,A,13,,,,,,
292,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,22,2202,,2057,145,,,,A,13,,,,,,
293,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,23,2202,,2069,133,,,,A,13,,,,,,
294,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,24,2202,,2056,146,,,,A,13,,,,,,
295,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731YA.01,25,2202,,1981,221,,,,A,13,,,,,,
296,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,1,2202,,1743,459,,,,A,14,,,,,,
297,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,2,2202,,1990,212,,,,A,14,,,,,,
298,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,3,2202,,2053,149,,,,A,14,,,,,,
299,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,4,2202,,2010,192,,,,A,14,,,,,,
300,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,5,2202,,2011,191,,,,A,14,,,,,,
301,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,6,2202,,2001,201,,,,A,14,,,,,,
302,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,7,2202,,2017,185,,,,A,14,,,,,,
303,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,8,2202,,1994,208,,,,A,14,,,,,,
304,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,9,2202,,2086,116,,,,A,14,,,,,,
305,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,10,2202,,1909,293,,,,A,14,,,,,,
306,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,11,2202,,1989,213,,,,A,14,,,,,,
307,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,12,2202,,2000,202,,,,A,14,,,,,,
308,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,13,2202,,2049,153,,,,A,14,,,,,,
309,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,14,2202,,2010,192,,,,A,14,,,,,,
310,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,15,2202,,2046,156,,,,A,14,,,,,,
311,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,16,2202,,2013,189,,,,A,14,,,,,,
312,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,17,2202,,2023,179,,,,A,14,,,,,,
313,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,18,2202,,2014,188,,,,A,14,,,,,,
314,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,19,2202,,2039,163,,,,A,14,,,,,,
315,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,20,2202,,2016,186,,,,A,14,,,,,,
316,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,21,2202,,2050,152,,,,A,14,,,,,,
317,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,22,2202,,1985,217,,,,A,14,,,,,,
318,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,23,2202,,1911,291,,,,A,14,,,,,,
319,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,24,2202,,2032,170,,,,A,14,,,,,,
320,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,67303F.01,25,2202,,1964,238,,,,A,14,,,,,,
321,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,1,2202,,2035,167,,,,A,15,,,,,,
322,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,2,2202,,2101,101,,,,A,15,,,,,,
323,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,3,2202,,2077,125,,,,A,15,,,,,,
324,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,4,2202,,2056,146,,,,A,15,,,,,,
325,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,5,2202,,2097,105,,,,A,15,,,,,,
326,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,6,2202,,2066,136,,,,A,15,,,,,,
327,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,7,2202,,2078,124,,,,A,15,,,,,,
328,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,8,2202,,2056,146,,,,A,15,,,,,,
329,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,9,2202,,2086,116,,,,A,15,,,,,,
330,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,10,2202,,2088,114,,,,A,15,,,,,,
331,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,11,2202,,2067,135,,,,A,15,,,,,,
332,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,13,2202,,2037,165,,,,A,15,,,,,,
333,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,14,2202,,2073,129,,,,A,15,,,,,,
334,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,15,2202,,2055,147,,,,A,15,,,,,,
335,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,16,2202,,2088,114,,,,A,15,,,,,,
336,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,17,2202,,2089,113,,,,A,15,,,,,,
337,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,18,2202,,2080,122,,,,A,15,,,,,,
338,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,19,2202,,2060,142,,,,A,15,,,,,,
339,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,20,2202,,2068,134,,,,A,15,,,,,,
340,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,21,2202,,2070,132,,,,A,15,,,,,,
341,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,22,2202,,2074,128,,,,A,15,,,,,,
342,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,23,2202,,1897,305,,,,A,15,,,,,,
343,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,24,2202,,2070,132,,,,A,15,,,,,,
344,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDHE,HK2101210004,KLTC21023E5,2021/2/19,672ZRD.01,25,2202,,2069,133,,,,A,15,,,,,,
345,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,1,2202,,1870,332,,,,A,16,,,,,,
346,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,2,2202,,2092,110,,,,A,16,,,,,,
347,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,3,2202,,2084,118,,,,A,16,,,,,,
348,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,4,2202,,2098,104,,,,A,16,,,,,,
349,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,5,2202,,2105,97,,,,A,16,,,,,,
350,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,7,2202,,2103,99,,,,A,16,,,,,,
351,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,9,2202,,2069,133,,,,A,16,,,,,,
352,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,10,2202,,2111,91,,,,A,16,,,,,,
353,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,11,2202,,2096,106,,,,A,16,,,,,,
354,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,12,2202,,2099,103,,,,A,16,,,,,,
355,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,13,2202,,2112,90,,,,A,16,,,,,,
356,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,14,2202,,2084,118,,,,A,16,,,,,,
357,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,15,2202,,2101,101,,,,A,16,,,,,,
358,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,16,2202,,2089,113,,,,A,16,,,,,,
359,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,17,2202,,1920,282,,,,A,16,,,,,,
360,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,18,2202,,2080,122,,,,A,16,,,,,,
361,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,19,2202,,2098,104,,,,A,16,,,,,,
362,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,20,2202,,2086,116,,,,A,16,,,,,,
363,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,22,2202,,2100,102,,,,A,16,,,,,,
364,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,23,2202,,2087,115,,,,A,16,,,,,,
365,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,24,2202,,2103,99,,,,A,16,,,,,,
366,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,67310F.01,25,2202,,2082,120,,,,A,16,,,,,,
367,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,1,2202,,2017,185,,,,A,17,,,,,,
368,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,2,2202,,2028,174,,,,A,17,,,,,,
369,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,3,2202,,1924,278,,,,A,17,,,,,,
370,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,4,2202,,2068,134,,,,A,17,,,,,,
371,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,5,2202,,1904,298,,,,A,17,,,,,,
372,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,6,2202,,2053,149,,,,A,17,,,,,,
373,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,7,2202,,1979,223,,,,A,17,,,,,,
374,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,8,2202,,2053,149,,,,A,17,,,,,,
375,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,9,2202,,2031,171,,,,A,17,,,,,,
376,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,10,2202,,2069,133,,,,A,17,,,,,,
377,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,11,2202,,2057,145,,,,A,17,,,,,,
378,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,12,2202,,2024,178,,,,A,17,,,,,,
379,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,13,2202,,2038,164,,,,A,17,,,,,,
380,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,14,2202,,2077,125,,,,A,17,,,,,,
381,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,15,2202,,2057,145,,,,A,17,,,,,,
382,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,16,2202,,2049,153,,,,A,17,,,,,,
383,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,17,2202,,2069,133,,,,A,17,,,,,,
384,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,18,2202,,2018,184,,,,A,17,,,,,,
385,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,19,2202,,2030,172,,,,A,17,,,,,,
386,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,20,2202,,2077,125,,,,A,17,,,,,,
387,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,21,2202,,2053,149,,,,A,17,,,,,,
388,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,22,2202,,2046,156,,,,A,17,,,,,,
389,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,23,2202,,2033,169,,,,A,17,,,,,,
390,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,24,2202,,2051,151,,,,A,17,,,,,,
391,KLT,KLT_COG,S5KTHEYX01-7FD,GC5035-WC1X0-2.1,FDVB,HK2101210004,KLTC21023E5,2021/2/19,672PKF.01,25,2202,,2059,143,,,,A,17,,,,,,
392,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,1,2202,,2064,138,,,,A,18,,,,,,
393,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,2,2202,,2115,87,,,,A,18,,,,,,
394,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,3,2202,,2009,193,,,,A,18,,,,,,
395,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,4,2202,,2110,92,,,,A,18,,,,,,
396,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,5,2202,,2105,97,,,,A,18,,,,,,
397,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,6,2202,,2109,93,,,,A,18,,,,,,
398,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,7,2202,,2102,100,,,,A,18,,,,,,
399,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,8,2202,,2107,95,,,,A,18,,,,,,
400,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,9,2202,,2089,113,,,,A,18,,,,,,
401,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,10,2202,,2098,104,,,,A,18,,,,,,
402,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,11,2202,,2086,116,,,,A,18,,,,,,
403,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,12,2202,,2125,77,,,,A,18,,,,,,
404,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,13,2202,,2085,117,,,,A,18,,,,,,
405,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,14,2202,,2097,105,,,,A,18,,,,,,
406,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,15,2202,,2093,109,,,,A,18,,,,,,
407,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,16,2202,,2083,119,,,,A,18,,,,,,
408,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,17,2202,,2105,97,,,,A,18,,,,,,
409,KLT,KLT_COG,S5KTHEYU01-7FA,GC5035B-WC1X0-2.1,FADB,HK2101180028,KLTC21023E5,2021/2/19,6731ND.01,18,2202,,2117,85,,,,A,18,,,,,,
